order_id,order_number,customer_id,store_id,product_id,order_at,quantity,unit_price,line_subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,currency_code,order_status
O0001026,SE-202411-36647,C000484,S00015,P000047,2025-04-05T09:35:16,3,169.08,507.24,0.0,126.81,0.0,634.05,EUR,delivered
O0001027,SE-202411-36647,C000484,S00015,P000110,2025-04-05T09:35:16,1,59.67,59.67,2.98,14.17,0.0,70.86,EUR,delivered
O0001028,SE-202411-36647,C000484,S00015,P000136,2025-04-05T09:35:16,1,73.02,73.02,0.0,18.26,0.0,91.28,EUR,delivered
O0001029,SE-202201-24810,C000484,S00015,P000231,2025-04-09T19:07:03,1,121.42,121.42,0.0,30.36,0.0,151.78,EUR,delivered
O0001030,SE-202207-73432,C000484,S00016,P000206,2025-05-15T14:35:57,1,352.96,352.96,17.65,83.83,5.04,424.18,EUR,delivered
O0001031,SE-202207-73432,C000484,S00016,P000093,2025-05-15T14:35:57,4,107.48,429.92,0.0,107.48,8.29,545.69,EUR,delivered
O0001032,SE-202207-73432,C000484,S00016,P000074,2025-05-15T14:35:57,1,310.45,310.45,0.0,77.61,12.44,400.5,EUR,delivered
O0001033,SE-202302-89821,C000484,S00015,P000200,2025-01-02T18:41:42,1,10.58,10.58,1.06,2.38,0.0,11.9,EUR,delivered
O0001034,SE-202411-52687,C000484,S00016,P000208,2025-02-28T14:20:10,1,93.57,93.57,0.0,23.39,11.46,128.42,EUR,delivered
O0001035,SE-202305-53649,C000484,S00016,P000014,2024-11-23T19:53:55,2,202.35,404.7,40.47,91.06,4.6,459.89,EUR,delivered
O0001036,SE-202305-53649,C000484,S00016,P000187,2024-11-23T19:53:55,2,20.79,41.58,4.16,9.36,9.75,56.53,EUR,delivered
O0001037,SE-202305-53649,C000484,S00016,P000099,2024-11-23T19:53:55,2,57.2,114.4,0.0,28.6,10.94,153.94,EUR,delivered
O0001038,SE-202310-55417,C000484,S00016,P000076,2025-05-06T13:10:11,1,317.44,317.44,0.0,79.36,7.64,404.44,EUR,delivered
O0001039,SE-202310-55417,C000484,S00016,P000172,2025-05-06T13:10:11,5,217.26,1086.3,0.0,271.58,4.75,1362.63,EUR,delivered
O0001040,SE-202201-54038,C000484,S00015,P000063,2025-12-03T08:23:19,1,44.41,44.41,0.0,11.1,0.0,55.51,EUR,delivered
O0001041,SE-202201-54038,C000484,S00015,P000113,2025-12-03T08:23:19,2,352.83,705.66,70.57,158.77,7.26,801.12,EUR,delivered
O0001042,SE-202402-70456,C000484,S00015,P000063,2025-08-06T19:51:36,2,43.03,86.06,0.0,21.52,0.0,107.58,EUR,delivered
O0001043,SE-202402-70456,C000484,S00015,P000213,2025-08-06T19:51:36,1,159.22,159.22,0.0,39.81,0.0,199.03,EUR,delivered
O0001044,IT-202212-36350,C000214,S00007,P000129,2025-03-31T17:11:27,3,342.06,1026.18,0.0,225.76,0.0,1251.94,EUR,delivered
O0001045,IT-202212-36350,C000214,S00007,P000127,2025-03-31T17:11:27,1,406.1,406.1,0.0,89.34,0.0,495.44,EUR,delivered
O0001046,IT-202212-36350,C000214,S00007,P000224,2025-03-31T17:11:27,1,220.83,220.83,0.0,48.58,0.0,269.41,EUR,delivered
O0001047,IT-202407-52823,C000577,S00007,P000013,2025-08-24T15:51:51,1,134.73,134.73,0.0,29.64,0.0,164.37,EUR,delivered
O0001048,IT-202407-52823,C000577,S00007,P000129,2025-08-24T15:51:51,1,317.58,317.58,0.0,69.87,7.66,395.11,EUR,delivered
O0001049,IT-202407-52823,C000577,S00007,P000218,2025-08-24T15:51:51,2,129.55,259.1,25.91,51.3,4.11,288.6,EUR,delivered
O0001050,IT-202503-87025,C000577,S00008,P000153,2025-05-23T14:16:57,2,169.5,339.0,16.95,70.85,5.0,397.9,EUR,delivered
O0001051,IT-202408-39868,C000577,S00007,P000177,2025-12-03T18:45:21,1,94.97,94.97,0.0,20.89,3.84,119.7,EUR,delivered
O0001052,IT-202407-46298,C000159,S00008,P000092,2025-10-30T18:39:46,4,134.14,536.56,26.83,112.14,8.4,630.27,EUR,delivered
O0001053,IT-202407-46298,C000159,S00008,P000043,2025-10-30T18:39:46,2,213.95,427.9,21.4,89.43,5.13,501.06,EUR,delivered
O0001054,IT-202210-16729,C000159,S00007,P000153,2024-10-03T19:37:29,3,170.7,512.1,51.21,101.4,0.0,562.29,EUR,delivered
O0001055,IT-202210-16729,C000159,S00007,P000226,2024-10-03T19:37:29,1,81.13,81.13,8.11,16.06,0.0,89.08,EUR,delivered
O0001056,IT-202208-11885,C000159,S00008,P000199,2025-06-04T12:59:21,1,70.81,70.81,0.0,15.58,7.51,93.9,EUR,delivered
O0001057,IT-202208-11885,C000159,S00008,P000200,2025-06-04T12:59:21,1,10.2,10.2,0.51,2.13,9.73,21.55,EUR,delivered
O0001058,IT-202208-11885,C000159,S00008,P000051,2025-06-04T12:59:21,1,14.22,14.22,0.71,2.97,11.63,28.11,EUR,delivered
O0001059,UK-202202-85775,C000798,S00019,P000124,2025-12-31T23:59:59,2,32.15,64.3,0.0,12.86,6.27,83.43,EUR,delivered
O0001060,UK-202202-85775,C000798,S00019,P000135,2025-12-31T23:59:59,3,203.94,611.82,0.0,122.36,7.16,741.34,EUR,delivered
O0001061,UK-202202-85775,C000798,S00019,P000068,2025-12-31T23:59:59,1,237.13,237.13,0.0,47.43,0.0,284.56,EUR,delivered
O0001062,UK-202202-85775,C000798,S00019,P000230,2025-12-31T23:59:59,3,91.91,275.73,0.0,55.15,0.0,330.88,EUR,delivered
O0001063,UK-202402-92313,C000749,S00020,P000188,2024-11-01T08:48:46,2,252.93,505.86,25.29,96.11,4.17,580.85,EUR,delivered
O0001064,UK-202402-92313,C000749,S00020,P000194,2024-11-01T08:48:46,2,89.99,179.98,0.0,36.0,9.25,225.23,EUR,delivered
O0001065,NL-202204-79813,C000061,S00009,P000088,2025-12-30T12:08:41,2,67.62,135.24,0.0,28.4,0.0,163.64,EUR,delivered
O0001066,NL-202204-79813,C000061,S00009,P000059,2025-12-30T12:08:41,1,304.49,304.49,0.0,63.94,0.0,368.43,EUR,delivered
O0001067,NL-202204-79813,C000061,S00009,P000107,2025-12-30T12:08:41,1,125.62,125.62,0.0,26.38,0.0,152.0,EUR,delivered
O0001068,NL-202502-54990,C000061,S00010,P000054,2025-09-16T14:08:58,1,112.44,112.44,0.0,23.61,6.2,142.25,EUR,delivered
O0001069,NL-202404-91091,C000061,S00009,P000212,2025-11-10T16:20:55,1,46.25,46.25,2.31,9.23,7.09,60.26,EUR,delivered
O0001070,NL-202404-91091,C000061,S00009,P000108,2025-11-10T16:20:55,1,99.61,99.61,0.0,20.92,0.0,120.53,EUR,delivered
O0001071,NL-202404-91091,C000061,S00009,P000092,2025-11-10T16:20:55,3,128.47,385.41,0.0,80.94,0.0,466.35,EUR,delivered
O0001072,NL-202404-91091,C000061,S00009,P000240,2025-11-10T16:20:55,2,405.91,811.82,0.0,170.48,0.0,982.3,EUR,delivered
O0001073,SE-202308-73721,C000340,S00015,P000193,2025-03-16T10:34:38,1,68.91,68.91,6.89,15.51,0.0,77.53,EUR,delivered
O0001074,IT-202207-43408,C000210,S00008,P000026,2025-09-08T18:26:04,10,881.22,8812.2,881.22,1744.82,9.7,9685.5,EUR,delivered
O0001075,IT-202306-80177,C000210,S00008,P000169,2025-09-28T08:23:07,1,866.1,866.1,129.92,161.96,4.06,902.2,EUR,delivered
O0001076,DE-202308-65010,C000447,S00005,P000063,2022-12-30T16:55:06,1,43.6,43.6,2.18,7.87,0.0,49.29,EUR,delivered
O0001077,DE-202404-12832,C000447,S00006,P000190,2025-07-12T14:31:25,4,394.18,1576.72,0.0,299.58,10.22,1886.52,EUR,delivered
O0001078,DE-202210-32767,C000447,S00005,P000066,2024-07-03T12:39:32,5,201.73,1008.65,50.43,182.06,6.82,1147.1,EUR,delivered
O0001079,DE-202210-32767,C000447,S00005,P000080,2024-07-03T12:39:32,1,259.27,259.27,0.0,49.26,0.0,308.53,EUR,delivered
O0001080,IT-202505-35761,C000761,S00007,P000199,2025-12-30T20:35:35,2,69.7,139.4,0.0,30.67,0.0,170.07,EUR,delivered
O0001081,IT-202505-35761,C000761,S00007,P000191,2025-12-30T20:35:35,1,127.16,127.16,0.0,27.98,0.0,155.14,EUR,delivered
O0001082,IT-202505-35761,C000761,S00007,P000211,2025-12-30T20:35:35,1,237.92,237.92,0.0,52.34,7.8,298.06,EUR,delivered
O0001083,IT-202505-35761,C000761,S00007,P000207,2025-12-30T20:35:35,1,98.41,98.41,0.0,21.65,5.24,125.3,EUR,delivered
O0001084,UK-202402-40480,C000637,S00019,P000160,2022-07-12T09:22:12,1,370.22,370.22,0.0,74.04,0.0,444.26,EUR,delivered
O0001085,UK-202402-40480,C000637,S00019,P000105,2022-07-12T09:22:12,2,116.52,233.04,23.3,41.95,0.0,251.69,EUR,delivered
O0001086,UK-202304-21140,C000637,S00019,P000069,2023-11-02T15:08:00,1,60.53,60.53,0.0,12.11,0.0,72.64,EUR,delivered
O0001087,DE-202402-84059,C000593,S00005,P000019,2025-11-21T20:15:53,2,803.14,1606.28,240.94,259.41,3.71,1628.46,EUR,delivered
O0001088,DE-202402-84059,C000593,S00005,P000157,2025-11-21T20:15:53,1,170.58,170.58,0.0,32.41,5.78,208.77,EUR,delivered
O0001089,DE-202312-61088,C000593,S00006,P000125,2025-12-29T10:11:23,1,66.07,66.07,0.0,12.55,6.38,85.0,EUR,delivered
O0001090,DE-202303-64947,C000028,S00005,P000095,2024-11-20T17:03:02,1,363.51,363.51,0.0,69.07,0.0,432.58,EUR,delivered
O0001091,FR-202309-62344,C000509,S00004,P000009,2024-12-25T08:59:59,2,155.87,311.74,0.0,62.35,12.03,386.12,EUR,delivered
O0001092,FR-202512-27765,C000509,S00003,P000085,2024-01-20T14:34:37,1,648.12,648.12,0.0,129.62,0.0,777.74,EUR,delivered
O0001093,FR-202306-83804,C000509,S00003,P000189,2025-05-23T11:39:29,1,850.56,850.56,0.0,170.11,0.0,1020.67,EUR,delivered
O0001094,PL-202510-15407,C000398,S00012,P000203,2025-02-28T15:09:11,1,14.65,14.65,0.73,3.2,6.5,23.62,EUR,delivered
O0001095,PL-202502-75008,C000398,S00011,P000114,2024-01-10T20:04:30,5,755.41,3777.05,0.0,868.72,0.0,4645.77,EUR,delivered
O0001096,PL-202502-75008,C000398,S00011,P000076,2024-01-10T20:04:30,3,327.74,983.22,0.0,226.14,0.0,1209.36,EUR,delivered
O0001097,PL-202502-75008,C000398,S00011,P000102,2024-01-10T20:04:30,1,67.48,67.48,0.0,15.52,0.0,83.0,EUR,delivered
O0001098,PL-202402-28601,C000398,S00011,P000119,2024-05-02T19:52:28,1,102.43,102.43,5.12,22.38,0.0,119.69,EUR,delivered
O0001099,PL-202402-28601,C000398,S00011,P000045,2024-05-02T19:52:28,1,216.43,216.43,0.0,49.78,0.0,266.21,EUR,delivered
O0001100,PL-202402-28601,C000398,S00011,P000155,2024-05-02T19:52:28,1,141.17,141.17,7.06,30.85,0.0,164.96,EUR,delivered
O0001101,PL-202305-55212,C000398,S00012,P000027,2024-12-16T09:24:02,2,106.28,212.56,21.26,44.0,9.22,244.52,EUR,delivered
O0001102,PL-202203-66343,C000398,S00012,P000062,2024-06-01T17:51:34,3,284.31,852.93,0.0,196.17,5.92,1055.02,EUR,delivered
O0001103,PL-202203-66343,C000398,S00012,P000139,2024-06-01T17:51:34,1,176.35,176.35,0.0,40.56,8.72,225.63,EUR,delivered
O0001104,PL-202203-66343,C000398,S00012,P000199,2024-06-01T17:51:34,1,64.48,64.48,0.0,14.83,6.07,85.38,EUR,delivered
O0001105,PL-202210-24357,C000398,S00011,P000011,2024-05-14T17:08:05,1,192.13,192.13,9.61,41.98,6.83,231.33,EUR,delivered
O0001106,PL-202307-89682,C000398,S00011,P000109,2025-08-09T11:17:34,1,122.8,122.8,0.0,28.24,0.0,151.04,EUR,delivered
O0001107,PL-202506-45955,C000398,S00012,P000049,2023-12-11T08:10:04,3,279.24,837.72,0.0,192.68,11.9,1042.3,EUR,delivered
O0001108,PL-202506-45955,C000398,S00012,P000183,2023-12-11T08:10:04,2,44.49,88.98,0.0,20.47,8.93,118.38,EUR,delivered
O0001109,PL-202506-45955,C000398,S00012,P000173,2023-12-11T08:10:04,1,365.21,365.21,18.26,79.8,12.94,439.69,EUR,delivered
O0001110,PL-202506-45955,C000398,S00012,P000187,2023-12-11T08:10:04,1,21.18,21.18,0.0,4.87,4.02,30.07,EUR,delivered
O0001111,PL-202202-43046,C000398,S00011,P000096,2025-08-30T08:37:54,3,32.51,97.53,0.0,22.43,6.7,126.66,EUR,delivered
O0001112,PL-202202-43046,C000398,S00011,P000189,2025-08-30T08:37:54,2,861.17,1722.34,86.12,376.33,6.69,2019.24,EUR,delivered
O0001113,PL-202202-43046,C000398,S00011,P000158,2025-08-30T08:37:54,2,248.7,497.4,0.0,114.4,4.49,616.29,EUR,delivered
O0001114,PL-202209-65739,C000398,S00012,P000206,2024-08-20T08:03:01,2,359.13,718.26,0.0,165.2,4.86,888.32,EUR,delivered
O0001115,PL-202209-65739,C000398,S00012,P000244,2024-08-20T08:03:01,3,195.97,587.91,0.0,135.22,4.86,727.99,EUR,delivered
O0001116,PL-202209-65739,C000398,S00012,P000130,2024-08-20T08:03:01,3,50.34,151.02,7.55,33.0,8.99,185.46,EUR,delivered
O0001117,PL-202412-43965,C000398,S00012,P000005,2023-12-22T17:51:19,2,273.82,547.64,27.38,119.66,4.61,644.53,EUR,delivered
O0001118,PL-202306-41348,C000398,S00012,P000152,2024-09-26T15:20:24,3,35.67,107.01,0.0,24.61,4.47,136.09,EUR,delivered
O0001119,PL-202306-41348,C000398,S00012,P000061,2024-09-26T15:20:24,1,81.99,81.99,8.2,16.97,10.48,101.24,EUR,delivered
O0001120,PL-202306-41348,C000398,S00012,P000146,2024-09-26T15:20:24,3,308.7,926.1,0.0,213.0,4.81,1143.91,EUR,delivered
O0001121,PL-202306-41348,C000398,S00012,P000177,2024-09-26T15:20:24,1,102.54,102.54,5.13,22.4,8.61,128.42,EUR,delivered
O0001122,PL-202401-29567,C000398,S00012,P000064,2023-10-02T13:32:56,1,81.04,81.04,0.0,18.64,12.2,111.88,EUR,delivered
O0001123,PL-202307-50838,C000398,S00011,P000040,2024-06-20T15:01:00,1,117.1,117.1,17.57,22.89,0.0,122.42,EUR,delivered
O0001124,PL-202402-81952,C000398,S00011,P000245,2024-10-24T09:40:11,2,179.42,358.84,0.0,82.53,0.0,441.37,EUR,delivered
O0001125,PL-202402-81952,C000398,S00011,P000086,2024-10-24T09:40:11,1,152.02,152.02,0.0,34.96,0.0,186.98,EUR,delivered
O0001126,PL-202402-81952,C000398,S00011,P000005,2024-10-24T09:40:11,1,244.86,244.86,0.0,56.32,0.0,301.18,EUR,delivered
O0001127,PL-202502-13882,C000398,S00011,P000158,2024-01-04T10:36:47,3,270.43,811.29,40.56,177.27,0.0,948.0,EUR,delivered
O0001128,PL-202502-13882,C000398,S00011,P000017,2024-01-04T10:36:47,2,65.61,131.22,0.0,30.18,6.85,168.25,EUR,delivered
O0001129,PL-202502-13882,C000398,S00011,P000023,2024-01-04T10:36:47,2,181.95,363.9,0.0,83.7,0.0,447.6,EUR,delivered
O0001130,PL-202502-13882,C000398,S00011,P000008,2024-01-04T10:36:47,1,38.96,38.96,1.95,8.51,7.88,53.4,EUR,delivered
O0001131,PL-202504-93101,C000398,S00012,P000058,2025-09-28T08:06:39,1,57.81,57.81,2.89,12.63,12.84,80.39,EUR,delivered
O0001132,PL-202408-29516,C000263,S00012,P000134,2025-10-10T14:05:31,2,499.03,998.06,49.9,218.08,5.64,1171.88,EUR,delivered
O0001133,PL-202408-29516,C000263,S00012,P000041,2025-10-10T14:05:31,1,101.37,101.37,0.0,23.32,7.75,132.44,EUR,delivered
O0001134,PL-202408-29516,C000263,S00012,P000079,2025-10-10T14:05:31,3,66.94,200.82,20.08,41.57,11.04,233.35,EUR,delivered
O0001135,PL-202408-29516,C000263,S00012,P000026,2025-10-10T14:05:31,4,934.96,3739.84,0.0,860.16,4.68,4604.68,EUR,delivered
O0001136,PL-202507-81536,C000263,S00012,P000117,2025-12-18T12:50:39,1,260.68,260.68,0.0,59.96,5.86,326.5,EUR,delivered
O0001137,PL-202201-64104,C000215,S00011,P000032,2025-01-28T17:30:19,1,148.67,148.67,14.87,30.77,5.73,170.3,EUR,delivered
O0001138,PL-202201-64104,C000215,S00011,P000078,2025-01-28T17:30:19,4,96.7,386.8,0.0,88.96,0.0,475.76,EUR,delivered
O0001139,PL-202201-64104,C000215,S00011,P000067,2025-01-28T17:30:19,3,246.35,739.05,36.95,161.48,0.0,863.58,EUR,delivered
O0001140,PL-202201-64104,C000215,S00011,P000052,2025-01-28T17:30:19,1,208.47,208.47,0.0,47.95,0.0,256.42,EUR,delivered
O0001141,PL-202405-94255,C000215,S00011,P000137,2024-11-04T19:39:31,1,145.39,145.39,0.0,33.44,0.0,178.83,EUR,delivered
O0001142,PL-202405-94255,C000215,S00011,P000020,2024-11-04T19:39:31,1,110.48,110.48,0.0,25.41,5.5,141.39,EUR,delivered
O0001143,PL-202405-94255,C000215,S00011,P000037,2024-11-04T19:39:31,1,11.39,11.39,0.0,2.62,0.0,14.01,EUR,delivered
O0001144,PL-202509-13040,C000205,S00012,P000206,2024-12-21T20:01:22,1,395.28,395.28,0.0,90.91,9.9,496.09,EUR,delivered
O0001145,PL-202509-13040,C000205,S00012,P000249,2024-12-21T20:01:22,1,454.37,454.37,0.0,104.51,11.76,570.64,EUR,delivered
O0001146,PL-202509-13040,C000205,S00012,P000045,2024-12-21T20:01:22,1,200.13,200.13,0.0,46.03,10.69,256.85,EUR,delivered
O0001147,NL-202501-41420,C000152,S00010,P000013,2025-06-10T19:41:55,1,141.06,141.06,0.0,29.62,9.34,180.02,EUR,delivered
O0001148,NL-202501-41420,C000152,S00010,P000015,2025-06-10T19:41:55,2,48.95,97.9,0.0,20.56,12.61,131.07,EUR,delivered
O0001149,NL-202202-46178,C000152,S00009,P000189,2025-07-06T15:52:07,1,804.08,804.08,80.41,151.97,5.76,881.4,EUR,delivered
O0001150,AT-202212-23757,C000494,S00002,P000189,2025-02-02T13:43:45,1,804.03,804.03,40.2,152.77,11.6,928.2,EUR,delivered
O0001151,AT-202212-23757,C000494,S00002,P000013,2025-02-02T13:43:45,2,137.47,274.94,0.0,54.99,7.27,337.2,EUR,delivered
O0001152,AT-202211-25791,C000494,S00001,P000178,2025-12-05T13:14:21,4,493.27,1973.08,98.65,374.89,5.6,2254.92,EUR,delivered
O0001153,AT-202211-25791,C000494,S00001,P000006,2025-12-05T13:14:21,1,361.43,361.43,0.0,72.29,6.57,440.29,EUR,delivered
O0001154,CH-202502-64460,C000458,S00017,P000118,2022-04-14T19:32:07,1,86.6,86.6,4.33,6.58,0.0,88.85,EUR,delivered
O0001155,CH-202502-64460,C000458,S00017,P000210,2022-04-14T19:32:07,1,38.99,38.99,1.95,2.96,0.0,40.0,EUR,delivered
O0001156,CH-202502-64460,C000458,S00017,P000032,2022-04-14T19:32:07,1,151.14,151.14,0.0,12.09,5.79,169.02,EUR,delivered
O0001157,NL-202201-33863,C000111,S00010,P000088,2024-08-23T19:45:35,3,65.7,197.1,0.0,41.39,9.85,248.34,EUR,delivered
O0001158,NL-202404-27688,C000111,S00009,P000010,2025-12-22T10:52:07,10,47.99,479.9,24.0,95.74,0.0,551.64,EUR,delivered
O0001159,NL-202505-62220,C000111,S00010,P000109,2024-12-30T15:43:43,2,110.35,220.7,22.07,41.71,12.22,252.56,EUR,delivered
O0001160,NL-202412-28617,C000111,S00009,P000208,2024-08-27T09:53:26,4,93.45,373.8,0.0,78.5,7.76,460.06,EUR,delivered
O0001161,NL-202412-28617,C000111,S00009,P000097,2024-08-27T09:53:26,2,341.81,683.62,68.36,129.2,0.0,744.46,EUR,delivered
O0001162,NL-202412-28617,C000111,S00009,P000002,2024-08-27T09:53:26,3,68.21,204.63,10.23,40.82,0.0,235.22,EUR,delivered
O0001163,NL-202310-27950,C000111,S00010,P000075,2025-11-24T16:04:14,1,110.16,110.16,5.51,21.98,4.66,131.29,EUR,delivered
O0001164,NL-202206-39967,C000111,S00009,P000192,2024-09-12T09:24:30,5,102.84,514.2,0.0,107.98,4.15,626.33,EUR,delivered
O0001165,NL-202206-39967,C000111,S00009,P000180,2024-09-12T09:24:30,3,78.72,236.16,0.0,49.59,0.0,285.75,EUR,delivered
O0001166,SE-202202-10411,C000431,S00016,P000063,2025-11-29T20:17:58,1,48.61,48.61,0.0,12.15,7.81,68.57,EUR,delivered
O0001167,SE-202202-10411,C000431,S00016,P000249,2025-11-29T20:17:58,4,422.17,1688.68,0.0,422.17,7.02,2117.87,EUR,delivered
O0001168,IT-202203-81566,C000008,S00007,P000149,2025-11-13T13:51:06,2,121.83,243.66,0.0,53.61,0.0,297.27,EUR,delivered
O0001169,ES-202307-93819,C000025,S00013,P000005,2025-11-26T15:10:14,1,271.95,271.95,27.2,51.4,0.0,296.15,EUR,delivered
O0001170,ES-202307-93819,C000025,S00013,P000073,2025-11-26T15:10:14,1,219.54,219.54,0.0,46.1,0.0,265.64,EUR,delivered
O0001171,ES-202208-23336,C000025,S00013,P000203,2024-12-30T16:29:07,2,13.82,27.64,4.15,4.93,5.4,33.82,EUR,delivered
O0001172,ES-202204-22806,C000025,S00014,P000224,2025-01-30T11:33:01,1,226.2,226.2,11.31,45.13,10.04,270.06,EUR,delivered
O0001173,ES-202204-22806,C000025,S00014,P000073,2025-01-30T11:33:01,1,199.73,199.73,0.0,41.94,6.33,248.0,EUR,delivered
O0001174,ES-202204-22806,C000025,S00014,P000018,2025-01-30T11:33:01,2,975.0,1950.0,0.0,409.5,5.32,2364.82,EUR,delivered
O0001175,ES-202503-82745,C000025,S00014,P000164,2025-04-04T14:16:08,1,347.87,347.87,0.0,73.05,4.6,425.52,EUR,delivered
O0001176,ES-202306-37295,C000025,S00014,P000225,2025-05-02T10:22:38,1,35.45,35.45,0.0,7.44,4.46,47.35,EUR,delivered
O0001177,ES-202205-77765,C000025,S00014,P000092,2025-10-17T10:03:44,1,126.46,126.46,6.32,25.23,10.18,155.55,EUR,delivered
O0001178,ES-202308-36216,C000025,S00014,P000239,2025-12-21T13:38:54,1,18.72,18.72,0.94,3.73,7.69,29.2,EUR,delivered
O0001179,ES-202308-36216,C000025,S00014,P000195,2025-12-21T13:38:54,1,132.23,132.23,0.0,27.77,8.16,168.16,EUR,delivered
O0001180,ES-202406-43382,C000025,S00013,P000209,2025-11-30T17:45:55,1,112.12,112.12,0.0,23.55,0.0,135.67,EUR,delivered
O0001181,ES-202512-27070,C000025,S00014,P000037,2024-12-09T19:11:11,3,12.49,37.47,0.0,7.87,9.45,54.79,EUR,delivered
O0001182,ES-202512-27070,C000025,S00014,P000026,2024-12-09T19:11:11,5,832.77,4163.85,0.0,874.41,11.0,5049.26,EUR,delivered
O0001183,ES-202512-27070,C000025,S00014,P000192,2024-12-09T19:11:11,1,105.67,105.67,0.0,22.19,6.59,134.45,EUR,delivered
O0001184,ES-202512-27070,C000025,S00014,P000210,2024-12-09T19:11:11,3,38.53,115.59,0.0,24.27,4.28,144.14,EUR,delivered
O0001185,UK-202302-65683,C000216,S00019,P000045,2025-12-03T20:11:11,1,217.62,217.62,0.0,43.52,0.0,261.14,EUR,delivered
O0001186,UK-202205-34167,C000216,S00020,P000219,2025-11-28T09:03:27,3,282.64,847.92,84.79,152.63,11.25,927.01,EUR,delivered
O0001187,UK-202205-34167,C000216,S00020,P000112,2025-11-28T09:03:27,1,514.02,514.02,0.0,102.8,11.0,627.82,EUR,delivered
O0001188,UK-202411-11412,C000216,S00019,P000046,2025-12-05T11:11:26,1,75.32,75.32,3.77,14.31,0.0,85.86,EUR,delivered
O0001189,UK-202411-11412,C000216,S00019,P000230,2025-12-05T11:11:26,1,85.53,85.53,12.83,14.54,3.02,90.26,EUR,delivered
O0001190,UK-202411-11412,C000216,S00019,P000094,2025-12-05T11:11:26,1,37.1,37.1,1.86,7.05,4.62,46.91,EUR,delivered
O0001191,FR-202203-55848,C000578,S00004,P000115,2025-10-30T11:47:38,1,633.57,633.57,0.0,126.71,11.74,772.02,EUR,delivered
O0001192,FR-202310-25449,C000578,S00004,P000107,2025-05-21T08:19:49,1,131.44,131.44,0.0,26.29,6.97,164.7,EUR,delivered
O0001193,FR-202310-25449,C000578,S00004,P000032,2025-05-21T08:19:49,1,151.7,151.7,0.0,30.34,6.72,188.76,EUR,delivered
O0001194,FR-202310-74127,C000578,S00004,P000001,2025-11-22T17:23:01,1,215.9,215.9,0.0,43.18,8.45,267.53,EUR,delivered
O0001195,FR-202310-74127,C000578,S00004,P000216,2025-11-22T17:23:01,1,41.03,41.03,4.1,7.39,5.52,49.84,EUR,delivered
O0001196,FR-202211-23537,C000578,S00003,P000195,2025-02-28T10:49:04,1,123.22,123.22,0.0,24.64,0.0,147.86,EUR,delivered
O0001197,FR-202211-23537,C000578,S00003,P000237,2025-02-28T10:49:04,1,54.88,54.88,5.49,9.88,0.0,59.27,EUR,delivered
O0001198,FR-202211-23537,C000578,S00003,P000223,2025-02-28T10:49:04,1,111.55,111.55,0.0,22.31,0.0,133.86,EUR,delivered
O0001199,FR-202402-15339,C000578,S00003,P000015,2025-12-16T20:21:22,5,46.66,233.3,11.67,44.33,3.16,269.12,EUR,delivered
O0001200,FR-202402-15339,C000578,S00003,P000156,2025-12-16T20:21:22,3,214.4,643.2,32.16,122.21,4.41,737.66,EUR,delivered
O0001201,FR-202402-15339,C000578,S00003,P000184,2025-12-16T20:21:22,2,45.23,90.46,4.52,17.19,0.0,103.13,EUR,delivered
O0001202,FR-202305-42281,C000578,S00004,P000087,2025-09-17T10:00:51,1,73.18,73.18,0.0,14.64,11.47,99.29,EUR,delivered
O0001203,FR-202305-42281,C000578,S00004,P000188,2025-09-17T10:00:51,2,275.69,551.38,0.0,110.28,11.91,673.57,EUR,delivered
O0001204,FR-202208-53691,C000578,S00004,P000014,2025-12-16T17:38:39,1,202.95,202.95,0.0,40.59,4.67,248.21,EUR,delivered
O0001205,FR-202505-87070,C000578,S00004,P000219,2025-03-09T08:24:11,2,288.59,577.18,0.0,115.44,12.86,705.48,EUR,delivered
O0001206,FR-202505-87070,C000578,S00004,P000161,2025-03-09T08:24:11,1,336.51,336.51,0.0,67.3,4.67,408.48,EUR,delivered
O0001207,FR-202302-73126,C000017,S00004,P000118,2025-10-06T10:27:54,1,83.81,83.81,8.38,15.09,5.27,95.79,EUR,delivered
O0001208,FR-202302-73126,C000017,S00004,P000038,2025-10-06T10:27:54,1,114.74,114.74,0.0,22.95,11.27,148.96,EUR,delivered
O0001209,FR-202302-73126,C000017,S00004,P000215,2025-10-06T10:27:54,1,64.99,64.99,0.0,13.0,9.93,87.92,EUR,delivered
O0001210,FR-202302-73126,C000017,S00004,P000159,2025-10-06T10:27:54,3,98.91,296.73,0.0,59.35,5.23,361.31,EUR,delivered
O0001211,FR-202204-31786,C000017,S00003,P000079,2025-01-12T11:55:21,1,64.86,64.86,0.0,12.97,0.0,77.83,EUR,delivered
O0001212,NL-202205-41164,C000605,S00009,P000035,2025-10-11T15:58:37,5,193.04,965.2,48.26,192.56,3.76,1113.26,EUR,delivered
O0001213,NL-202205-41164,C000605,S00009,P000117,2025-10-11T15:58:37,1,277.0,277.0,13.85,55.26,0.0,318.41,EUR,delivered
